date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:03:40	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:39%20GMT	https://s4shanmugsundar.wixsite.com/4a43b954.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/4a43b954.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:41	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:40%20GMT	https://s4shanmugsundar.wixsite.com/799d016a.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/799d016a.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:41	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:40%20GMT	https://s4shanmugsundar.wixsite.com/c434348a.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/c434348a.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:41	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:40%20GMT	https://s4shanmugsundar.wixsite.com/4038e1e2.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/4038e1e2.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:41	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:40%20GMT	https://s4shanmugsundar.wixsite.com/c24f5e69.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/c24f5e69.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:42	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:41%20GMT	https://s4shanmugsundar.wixsite.com/8ab00128.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/8ab00128.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:42	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:41%20GMT	https://s4shanmugsundar.wixsite.com/45eee88d.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/45eee88d.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:42	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:41%20GMT	https://s4shanmugsundar.wixsite.com/7df86004.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/7df86004.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:43	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:41%20GMT	https://s4shanmugsundar.wixsite.com/145b5660.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/145b5660.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:43	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:42%20GMT	https://s4shanmugsundar.wixsite.com/3e624017.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/3e624017.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:43	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:42%20GMT	https://s4shanmugsundar.wixsite.com/eb810a4a.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/eb810a4a.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:43	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:42%20GMT	https://s4shanmugsundar.wixsite.com/81ed76c3.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/81ed76c3.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:44	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:42%20GMT	https://s4shanmugsundar.wixsite.com/6fe867cc.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/6fe867cc.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:44	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:43%20GMT	https://s4shanmugsundar.wixsite.com/d1f9c7e6.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/d1f9c7e6.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:44	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:43%20GMT	https://s4shanmugsundar.wixsite.com/34377b4a.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/34377b4a.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:44	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:43%20GMT	https://s4shanmugsundar.wixsite.com/36c7b16b.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/36c7b16b.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:45	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:44%20GMT	https://s4shanmugsundar.wixsite.com/b0da3a19.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/b0da3a19.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:45	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:44%20GMT	https://s4shanmugsundar.wixsite.com/70e8afa8.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/70e8afa8.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:45	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:44%20GMT	https://s4shanmugsundar.wixsite.com/9c39b1d1.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/9c39b1d1.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:45	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:44%20GMT	https://s4shanmugsundar.wixsite.com/59f9faa0.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/59f9faa0.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:46	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:45%20GMT	https://s4shanmugsundar.wixsite.com/b92ba9ff.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/b92ba9ff.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:46	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:45%20GMT	https://s4shanmugsundar.wixsite.com/91e61dab.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/91e61dab.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:46	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:45%20GMT	https://s4shanmugsundar.wixsite.com/41f245d4.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/41f245d4.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:46	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:45%20GMT	https://s4shanmugsundar.wixsite.com/e24e08e7.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/e24e08e7.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:47	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:46%20GMT	https://s4shanmugsundar.wixsite.com/a86a8070.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/a86a8070.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:47	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:46%20GMT	https://s4shanmugsundar.wixsite.com/ca0c0763.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/ca0c0763.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:47	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:46%20GMT	https://s4shanmugsundar.wixsite.com/13eb5276.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/13eb5276.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:48	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:46%20GMT	https://s4shanmugsundar.wixsite.com/2978359e.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/2978359e.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:48	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:47%20GMT	https://s4shanmugsundar.wixsite.com/4b1f6567.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/4b1f6567.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:48	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:47%20GMT	https://s4shanmugsundar.wixsite.com/4e6fba8d.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/4e6fba8d.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:49	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:48%20GMT	https://s4shanmugsundar.wixsite.com/883064bf.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/883064bf.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:49	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:48%20GMT	https://s4shanmugsundar.wixsite.com/55fd4990.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/55fd4990.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:50	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:48%20GMT	https://s4shanmugsundar.wixsite.com/882dfccd.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/882dfccd.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:50	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:49%20GMT	https://s4shanmugsundar.wixsite.com/70efe3c5.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/70efe3c5.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:51	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:50%20GMT	https://s4shanmugsundar.wixsite.com/6d011635.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/6d011635.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:51	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:50%20GMT	https://s4shanmugsundar.wixsite.com/af38aead.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/af38aead.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:51	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:50%20GMT	https://s4shanmugsundar.wixsite.com/39cfb47d.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/39cfb47d.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:51	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:50%20GMT	https://s4shanmugsundar.wixsite.com/1a1f2ab9.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/1a1f2ab9.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:52	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:51%20GMT	https://s4shanmugsundar.wixsite.com/5ed4e092.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/5ed4e092.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:53	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:51%20GMT	https://s4shanmugsundar.wixsite.com/75512b1a.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/75512b1a.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:53	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:52%20GMT	https://s4shanmugsundar.wixsite.com/2a38244f.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/2a38244f.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:54	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:53%20GMT	https://s4shanmugsundar.wixsite.com/837e8139.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/837e8139.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:54	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:53%20GMT	https://s4shanmugsundar.wixsite.com/f8ec65c6.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/f8ec65c6.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:54	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:53%20GMT	https://s4shanmugsundar.wixsite.com/913e0517.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/913e0517.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:54	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:53%20GMT	https://s4shanmugsundar.wixsite.com/2ce475e3.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/2ce475e3.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:55	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:54%20GMT	https://s4shanmugsundar.wixsite.com/96f4b814.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/96f4b814.min.cb.delayed	(from https://s4shanmugsundar.wixsite.com/website)
17:03:55	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:54%20GMT	https://s4shanmugsundar.wixsite.com/efcd8729.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/efcd8729.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:56	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:54%20GMT	https://s4shanmugsundar.wixsite.com/0ebb4539.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/0ebb4539.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:56	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:55%20GMT	https://s4shanmugsundar.wixsite.com/c9371416.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/c9371416.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:56	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:55%20GMT	https://s4shanmugsundar.wixsite.com/84fca3f0.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/84fca3f0.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:57	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:56%20GMT	https://s4shanmugsundar.wixsite.com/44b60e9d.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/44b60e9d.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:57	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:56%20GMT	https://s4shanmugsundar.wixsite.com/48e483a5.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/48e483a5.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:57	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:56%20GMT	https://s4shanmugsundar.wixsite.com/100a01ba.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/100a01ba.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:57	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:56%20GMT	https://s4shanmugsundar.wixsite.com/dba31346.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/dba31346.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:58	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:57%20GMT	https://s4shanmugsundar.wixsite.com/5a61fee8.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/5a61fee8.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:58	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:57%20GMT	https://s4shanmugsundar.wixsite.com/6010b816.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/6010b816.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:58	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:57%20GMT	https://s4shanmugsundar.wixsite.com/99e9084d.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/99e9084d.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:59	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:57%20GMT	https://s4shanmugsundar.wixsite.com/39cdb6e7.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/39cdb6e7.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:59	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:58%20GMT	https://s4shanmugsundar.wixsite.com/98f5e34d.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/98f5e34d.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:59	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:58%20GMT	https://s4shanmugsundar.wixsite.com/4bd62377.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/4bd62377.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:03:59	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:58%20GMT	https://s4shanmugsundar.wixsite.com/f6b4449f.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/f6b4449f.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:00	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:59%20GMT	https://s4shanmugsundar.wixsite.com/692d3cfd.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/692d3cfd.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:00	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:59%20GMT	https://s4shanmugsundar.wixsite.com/dda10bbb.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/dda10bbb.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:00	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:59%20GMT	https://s4shanmugsundar.wixsite.com/826aa068.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/826aa068.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:00	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:33:59%20GMT	https://s4shanmugsundar.wixsite.com/71561e01.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/71561e01.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:01	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:34:00%20GMT	https://s4shanmugsundar.wixsite.com/2aa93db9.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/2aa93db9.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:01	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:34:00%20GMT	https://s4shanmugsundar.wixsite.com/ac1f0c83.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/ac1f0c83.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:01	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:34:00%20GMT	https://s4shanmugsundar.wixsite.com/3fc3aa14.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/3fc3aa14.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:02	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:34:01%20GMT	https://s4shanmugsundar.wixsite.com/eed9660c.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/eed9660c.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:03	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:34:01%20GMT	https://s4shanmugsundar.wixsite.com/e98ddd9c.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/e98ddd9c.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:03	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:34:02%20GMT	https://s4shanmugsundar.wixsite.com/9f54505f.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/9f54505f.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:04	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:34:03%20GMT	https://s4shanmugsundar.wixsite.com/82a3c6bd.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/82a3c6bd.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:04	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:34:03%20GMT	https://s4shanmugsundar.wixsite.com/959e5e9e.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/959e5e9e.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:05	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:34:04%20GMT	https://s4shanmugsundar.wixsite.com/c6933345.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/c6933345.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:05	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:34:04%20GMT	https://s4shanmugsundar.wixsite.com/7ac66a81.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/7ac66a81.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:06	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:34:04%20GMT	https://s4shanmugsundar.wixsite.com/7f6e9aff.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/7f6e9aff.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:06	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:34:05%20GMT	https://s4shanmugsundar.wixsite.com/7197ceeb.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/7197ceeb.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:06	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:34:05%20GMT	https://s4shanmugsundar.wixsite.com/4d761874.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/4d761874.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:06	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:34:05%20GMT	https://s4shanmugsundar.wixsite.com/57ee110f.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/57ee110f.min.css	(from https://s4shanmugsundar.wixsite.com/website)
17:04:07	2935/2935	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2011:34:05%20GMT	https://s4shanmugsundar.wixsite.com/723e4fed.min.css	C:/xampp/htdocs/HTTrack/S4%20Wix/s4shanmugsundar.wixsite.com/723e4fed.min.css	(from https://s4shanmugsundar.wixsite.com/website)
